CUADRANTE_ID,FECHA,ROBOS_TOTAL,AÑO,MES
40,2020-09-01,1,2020,9
40,2020-10-01,1,2020,10
40,2020-11-01,0,2020,11
40,2020-12-01,0,2020,12
40,2021-01-01,0,2021,1
40,2021-02-01,0,2021,2
40,2021-03-01,0,2021,3
40,2021-04-01,1,2021,4
40,2021-05-01,1,2021,5
40,2021-06-01,1,2021,6
40,2021-07-01,0,2021,7
40,2021-08-01,0,2021,8
40,2021-09-01,1,2021,9
40,2021-10-01,0,2021,10
40,2021-11-01,0,2021,11
40,2021-12-01,1,2021,12
40,2022-01-01,0,2022,1
40,2022-02-01,0,2022,2
40,2022-03-01,0,2022,3
40,2022-04-01,0,2022,4
40,2022-05-01,0,2022,5
40,2022-06-01,0,2022,6
40,2022-07-01,0,2022,7
40,2022-08-01,0,2022,8
40,2022-09-01,0,2022,9
40,2022-10-01,0,2022,10
40,2022-11-01,0,2022,11
40,2022-12-01,0,2022,12
40,2023-01-01,0,2023,1
40,2023-02-01,0,2023,2
40,2023-03-01,1,2023,3
40,2023-04-01,0,2023,4
40,2023-05-01,0,2023,5
40,2023-06-01,1,2023,6
40,2023-07-01,0,2023,7
40,2023-08-01,0,2023,8
40,2023-09-01,0,2023,9
40,2023-10-01,1,2023,10
40,2023-11-01,0,2023,11
40,2023-12-01,0,2023,12
40,2024-01-01,0,2024,1
40,2024-02-01,0,2024,2
40,2024-03-01,0,2024,3
40,2024-04-01,0,2024,4
40,2024-05-01,0,2024,5
40,2024-06-01,0,2024,6
40,2024-07-01,0,2024,7
40,2024-08-01,0,2024,8
40,2024-09-01,0,2024,9
40,2024-10-01,0,2024,10
40,2024-11-01,0,2024,11
40,2024-12-01,0,2024,12
40,2025-01-01,1,2025,1
40,2025-02-01,0,2025,2
40,2025-03-01,0,2025,3
40,2025-04-01,0,2025,4
40,2025-05-01,0,2025,5
40,2025-06-01,0,2025,6
40,2025-07-01,0,2025,7
40,2025-08-01,0,2025,8
41,2015-01-01,1,2015,1
41,2015-02-01,0,2015,2
41,2015-03-01,0,2015,3
41,2015-04-01,2,2015,4
41,2015-05-01,0,2015,5
41,2015-06-01,0,2015,6
41,2015-07-01,0,2015,7
41,2015-08-01,0,2015,8
41,2015-09-01,0,2015,9
41,2015-10-01,1,2015,10
41,2015-11-01,0,2015,11
41,2015-12-01,2,2015,12
41,2016-01-01,1,2016,1
41,2016-02-01,0,2016,2
41,2016-03-01,0,2016,3
41,2016-04-01,1,2016,4
41,2016-05-01,0,2016,5
41,2016-06-01,1,2016,6
41,2016-07-01,0,2016,7
41,2016-08-01,0,2016,8
41,2016-09-01,0,2016,9
41,2016-10-01,0,2016,10
41,2016-11-01,1,2016,11
41,2016-12-01,0,2016,12
41,2017-01-01,1,2017,1
41,2017-02-01,1,2017,2
41,2017-03-01,1,2017,3
41,2017-04-01,4,2017,4
41,2017-05-01,1,2017,5
41,2017-06-01,1,2017,6
41,2017-07-01,4,2017,7
41,2017-08-01,2,2017,8
41,2017-09-01,0,2017,9
41,2017-10-01,0,2017,10
41,2017-11-01,2,2017,11
41,2017-12-01,0,2017,12
41,2018-01-01,1,2018,1
41,2018-02-01,2,2018,2
41,2018-03-01,1,2018,3
41,2018-04-01,0,2018,4
41,2018-05-01,1,2018,5
41,2018-06-01,0,2018,6
41,2018-07-01,0,2018,7
41,2018-08-01,0,2018,8
41,2018-09-01,0,2018,9
41,2018-10-01,0,2018,10
41,2018-11-01,0,2018,11
41,2018-12-01,0,2018,12
41,2019-01-01,0,2019,1
41,2019-02-01,0,2019,2
41,2019-03-01,1,2019,3
41,2019-04-01,0,2019,4
41,2019-05-01,0,2019,5
41,2019-06-01,0,2019,6
41,2019-07-01,0,2019,7
41,2019-08-01,0,2019,8
41,2019-09-01,2,2019,9
41,2019-10-01,1,2019,10
41,2019-11-01,0,2019,11
41,2019-12-01,0,2019,12
41,2020-01-01,0,2020,1
41,2020-02-01,0,2020,2
41,2020-03-01,0,2020,3
41,2020-04-01,0,2020,4
41,2020-05-01,0,2020,5
41,2020-06-01,0,2020,6
41,2020-07-01,0,2020,7
41,2020-08-01,0,2020,8
41,2020-09-01,0,2020,9
41,2020-10-01,0,2020,10
41,2020-11-01,0,2020,11
41,2020-12-01,0,2020,12
41,2021-01-01,0,2021,1
41,2021-02-01,0,2021,2
41,2021-03-01,1,2021,3
41,2021-04-01,1,2021,4
41,2021-05-01,0,2021,5
41,2021-06-01,0,2021,6
41,2021-07-01,3,2021,7
41,2021-08-01,1,2021,8
41,2021-09-01,1,2021,9
41,2021-10-01,0,2021,10
41,2021-11-01,2,2021,11
41,2021-12-01,1,2021,12
41,2022-01-01,1,2022,1
41,2022-02-01,0,2022,2
41,2022-03-01,0,2022,3
41,2022-04-01,0,2022,4
41,2022-05-01,0,2022,5
41,2022-06-01,0,2022,6
41,2022-07-01,0,2022,7
41,2022-08-01,0,2022,8
41,2022-09-01,1,2022,9
41,2022-10-01,0,2022,10
41,2022-11-01,0,2022,11
41,2022-12-01,0,2022,12
41,2023-01-01,1,2023,1
41,2023-02-01,0,2023,2
41,2023-03-01,0,2023,3
41,2023-04-01,1,2023,4
41,2023-05-01,0,2023,5
41,2023-06-01,0,2023,6
41,2023-07-01,0,2023,7
41,2023-08-01,0,2023,8
41,2023-09-01,0,2023,9
41,2023-10-01,0,2023,10
41,2023-11-01,0,2023,11
41,2023-12-01,0,2023,12
41,2024-01-01,0,2024,1
41,2024-02-01,0,2024,2
41,2024-03-01,0,2024,3
41,2024-04-01,0,2024,4
41,2024-05-01,0,2024,5
41,2024-06-01,1,2024,6
41,2024-07-01,0,2024,7
41,2024-08-01,0,2024,8
41,2024-09-01,0,2024,9
41,2024-10-01,0,2024,10
41,2024-11-01,1,2024,11
41,2024-12-01,0,2024,12
41,2025-01-01,0,2025,1
41,2025-02-01,0,2025,2
41,2025-03-01,0,2025,3
41,2025-04-01,0,2025,4
41,2025-05-01,2,2025,5
41,2025-06-01,0,2025,6
41,2025-07-01,0,2025,7
41,2025-08-01,0,2025,8
42,2015-01-01,0,2015,1
42,2015-02-01,0,2015,2
42,2015-03-01,0,2015,3
42,2015-04-01,0,2015,4
42,2015-05-01,0,2015,5
42,2015-06-01,0,2015,6
42,2015-07-01,1,2015,7
42,2015-08-01,0,2015,8
42,2015-09-01,0,2015,9
42,2015-10-01,0,2015,10
42,2015-11-01,0,2015,11
42,2015-12-01,0,2015,12
42,2016-01-01,1,2016,1
42,2016-02-01,0,2016,2
42,2016-03-01,0,2016,3
42,2016-04-01,0,2016,4
42,2016-05-01,0,2016,5
42,2016-06-01,0,2016,6
42,2016-07-01,0,2016,7
42,2016-08-01,1,2016,8
42,2016-09-01,0,2016,9
42,2016-10-01,0,2016,10
42,2016-11-01,0,2016,11
42,2016-12-01,0,2016,12
42,2017-01-01,0,2017,1
42,2017-02-01,0,2017,2
42,2017-03-01,0,2017,3
42,2017-04-01,0,2017,4
42,2017-05-01,0,2017,5
42,2017-06-01,0,2017,6
42,2017-07-01,0,2017,7
42,2017-08-01,0,2017,8
42,2017-09-01,1,2017,9
42,2017-10-01,1,2017,10
42,2017-11-01,0,2017,11
42,2017-12-01,0,2017,12
42,2018-01-01,0,2018,1
42,2018-02-01,0,2018,2
42,2018-03-01,2,2018,3
42,2018-04-01,1,2018,4
42,2018-05-01,0,2018,5
42,2018-06-01,0,2018,6
42,2018-07-01,0,2018,7
42,2018-08-01,1,2018,8
42,2018-09-01,0,2018,9
42,2018-10-01,0,2018,10
42,2018-11-01,0,2018,11
42,2018-12-01,0,2018,12
42,2019-01-01,0,2019,1
42,2019-02-01,2,2019,2
42,2019-03-01,0,2019,3
42,2019-04-01,0,2019,4
42,2019-05-01,1,2019,5
42,2019-06-01,0,2019,6
42,2019-07-01,0,2019,7
42,2019-08-01,0,2019,8
42,2019-09-01,0,2019,9
42,2019-10-01,0,2019,10
42,2019-11-01,0,2019,11
42,2019-12-01,0,2019,12
42,2020-01-01,0,2020,1
42,2020-02-01,0,2020,2
42,2020-03-01,0,2020,3
42,2020-04-01,0,2020,4
42,2020-05-01,0,2020,5
42,2020-06-01,0,2020,6
42,2020-07-01,0,2020,7
42,2020-08-01,0,2020,8
42,2020-09-01,0,2020,9
42,2020-10-01,0,2020,10
42,2020-11-01,1,2020,11
42,2020-12-01,0,2020,12
42,2021-01-01,0,2021,1
42,2021-02-01,0,2021,2
42,2021-03-01,0,2021,3
42,2021-04-01,0,2021,4
42,2021-05-01,0,2021,5
42,2021-06-01,0,2021,6
42,2021-07-01,0,2021,7
42,2021-08-01,0,2021,8
42,2021-09-01,0,2021,9
42,2021-10-01,0,2021,10
42,2021-11-01,0,2021,11
42,2021-12-01,0,2021,12
42,2022-01-01,0,2022,1
42,2022-02-01,0,2022,2
42,2022-03-01,0,2022,3
42,2022-04-01,0,2022,4
42,2022-05-01,0,2022,5
42,2022-06-01,0,2022,6
42,2022-07-01,0,2022,7
42,2022-08-01,0,2022,8
42,2022-09-01,0,2022,9
42,2022-10-01,0,2022,10
42,2022-11-01,1,2022,11
42,2022-12-01,0,2022,12
42,2023-01-01,0,2023,1
42,2023-02-01,0,2023,2
42,2023-03-01,0,2023,3
42,2023-04-01,0,2023,4
42,2023-05-01,0,2023,5
42,2023-06-01,0,2023,6
42,2023-07-01,0,2023,7
42,2023-08-01,0,2023,8
42,2023-09-01,0,2023,9
42,2023-10-01,0,2023,10
42,2023-11-01,0,2023,11
42,2023-12-01,0,2023,12
42,2024-01-01,0,2024,1
42,2024-02-01,0,2024,2
42,2024-03-01,0,2024,3
42,2024-04-01,0,2024,4
42,2024-05-01,0,2024,5
42,2024-06-01,0,2024,6
42,2024-07-01,0,2024,7
42,2024-08-01,0,2024,8
42,2024-09-01,0,2024,9
42,2024-10-01,0,2024,10
42,2024-11-01,0,2024,11
42,2024-12-01,0,2024,12
42,2025-01-01,0,2025,1
42,2025-02-01,0,2025,2
42,2025-03-01,0,2025,3
42,2025-04-01,0,2025,4
42,2025-05-01,0,2025,5
42,2025-06-01,0,2025,6
42,2025-07-01,0,2025,7
42,2025-08-01,1,2025,8
43,2015-01-01,0,2015,1
43,2015-02-01,0,2015,2
43,2015-03-01,0,2015,3
43,2015-04-01,0,2015,4
43,2015-05-01,0,2015,5
43,2015-06-01,0,2015,6
43,2015-07-01,0,2015,7
43,2015-08-01,0,2015,8
43,2015-09-01,1,2015,9
43,2015-10-01,0,2015,10
43,2015-11-01,0,2015,11
43,2015-12-01,0,2015,12
43,2016-01-01,0,2016,1
43,2016-02-01,0,2016,2
43,2016-03-01,0,2016,3
43,2016-04-01,0,2016,4
43,2016-05-01,0,2016,5
43,2016-06-01,0,2016,6
43,2016-07-01,0,2016,7
43,2016-08-01,0,2016,8
43,2016-09-01,0,2016,9
43,2016-10-01,0,2016,10
43,2016-11-01,1,2016,11
43,2016-12-01,0,2016,12
43,2017-01-01,0,2017,1
43,2017-02-01,0,2017,2
43,2017-03-01,0,2017,3
43,2017-04-01,1,2017,4
43,2017-05-01,0,2017,5
43,2017-06-01,2,2017,6
43,2017-07-01,0,2017,7
43,2017-08-01,1,2017,8
43,2017-09-01,0,2017,9
43,2017-10-01,2,2017,10
43,2017-11-01,1,2017,11
43,2017-12-01,0,2017,12
43,2018-01-01,2,2018,1
43,2018-02-01,1,2018,2
43,2018-03-01,0,2018,3
43,2018-04-01,0,2018,4
43,2018-05-01,0,2018,5
43,2018-06-01,2,2018,6
43,2018-07-01,0,2018,7
43,2018-08-01,0,2018,8
43,2018-09-01,0,2018,9
43,2018-10-01,0,2018,10
43,2018-11-01,0,2018,11
43,2018-12-01,0,2018,12
43,2019-01-01,1,2019,1
43,2019-02-01,0,2019,2
43,2019-03-01,0,2019,3
43,2019-04-01,0,2019,4
43,2019-05-01,0,2019,5
43,2019-06-01,0,2019,6
43,2019-07-01,0,2019,7
43,2019-08-01,0,2019,8
43,2019-09-01,0,2019,9
43,2019-10-01,0,2019,10
43,2019-11-01,0,2019,11
43,2019-12-01,0,2019,12
43,2020-01-01,0,2020,1
43,2020-02-01,0,2020,2
43,2020-03-01,0,2020,3
43,2020-04-01,0,2020,4
43,2020-05-01,0,2020,5
43,2020-06-01,0,2020,6
43,2020-07-01,0,2020,7
43,2020-08-01,0,2020,8
43,2020-09-01,0,2020,9
43,2020-10-01,0,2020,10
43,2020-11-01,0,2020,11
43,2020-12-01,0,2020,12
43,2021-01-01,0,2021,1
43,2021-02-01,0,2021,2
43,2021-03-01,0,2021,3
43,2021-04-01,0,2021,4
43,2021-05-01,0,2021,5
43,2021-06-01,0,2021,6
43,2021-07-01,0,2021,7
43,2021-08-01,0,2021,8
43,2021-09-01,0,2021,9
43,2021-10-01,0,2021,10
43,2021-11-01,0,2021,11
43,2021-12-01,0,2021,12
43,2022-01-01,0,2022,1
43,2022-02-01,0,2022,2
43,2022-03-01,0,2022,3
43,2022-04-01,0,2022,4
43,2022-05-01,0,2022,5
43,2022-06-01,0,2022,6
43,2022-07-01,0,2022,7
43,2022-08-01,0,2022,8
43,2022-09-01,0,2022,9
43,2022-10-01,0,2022,10
43,2022-11-01,0,2022,11
43,2022-12-01,0,2022,12
43,2023-01-01,0,2023,1
43,2023-02-01,0,2023,2
43,2023-03-01,0,2023,3
43,2023-04-01,0,2023,4
43,2023-05-01,0,2023,5
43,2023-06-01,0,2023,6
43,2023-07-01,0,2023,7
43,2023-08-01,0,2023,8
43,2023-09-01,0,2023,9
43,2023-10-01,0,2023,10
43,2023-11-01,0,2023,11
43,2023-12-01,0,2023,12
43,2024-01-01,0,2024,1
43,2024-02-01,0,2024,2
43,2024-03-01,0,2024,3
43,2024-04-01,0,2024,4
43,2024-05-01,0,2024,5
43,2024-06-01,0,2024,6
43,2024-07-01,0,2024,7
43,2024-08-01,0,2024,8
43,2024-09-01,0,2024,9
43,2024-10-01,0,2024,10
43,2024-11-01,0,2024,11
43,2024-12-01,0,2024,12
43,2025-01-01,0,2025,1
43,2025-02-01,0,2025,2
43,2025-03-01,0,2025,3
43,2025-04-01,0,2025,4
43,2025-05-01,0,2025,5
43,2025-06-01,0,2025,6
43,2025-07-01,0,2025,7
43,2025-08-01,0,2025,8
44,2015-01-01,0,2015,1
44,2015-02-01,1,2015,2
44,2015-03-01,0,2015,3
44,2015-04-01,0,2015,4
44,2015-05-01,0,2015,5
44,2015-06-01,0,2015,6
44,2015-07-01,0,2015,7
44,2015-08-01,0,2015,8
44,2015-09-01,0,2015,9
44,2015-10-01,0,2015,10
44,2015-11-01,0,2015,11
44,2015-12-01,0,2015,12
44,2016-01-01,0,2016,1
44,2016-02-01,1,2016,2
44,2016-03-01,0,2016,3
44,2016-04-01,1,2016,4
44,2016-05-01,0,2016,5
44,2016-06-01,0,2016,6
44,2016-07-01,2,2016,7
44,2016-08-01,2,2016,8
44,2016-09-01,1,2016,9
44,2016-10-01,0,2016,10
44,2016-11-01,0,2016,11
44,2016-12-01,0,2016,12
44,2017-01-01,1,2017,1
44,2017-02-01,1,2017,2
44,2017-03-01,1,2017,3
44,2017-04-01,0,2017,4
44,2017-05-01,0,2017,5
44,2017-06-01,0,2017,6
44,2017-07-01,0,2017,7
44,2017-08-01,1,2017,8
44,2017-09-01,0,2017,9
44,2017-10-01,0,2017,10
44,2017-11-01,0,2017,11
44,2017-12-01,0,2017,12
44,2018-01-01,1,2018,1
44,2018-02-01,0,2018,2
44,2018-03-01,0,2018,3
44,2018-04-01,0,2018,4
44,2018-05-01,0,2018,5
44,2018-06-01,2,2018,6
44,2018-07-01,0,2018,7
44,2018-08-01,0,2018,8
44,2018-09-01,0,2018,9
44,2018-10-01,0,2018,10
44,2018-11-01,0,2018,11
44,2018-12-01,1,2018,12
44,2019-01-01,0,2019,1
44,2019-02-01,0,2019,2
44,2019-03-01,0,2019,3
44,2019-04-01,0,2019,4
44,2019-05-01,0,2019,5
44,2019-06-01,0,2019,6
44,2019-07-01,0,2019,7
44,2019-08-01,0,2019,8
44,2019-09-01,1,2019,9
44,2019-10-01,0,2019,10
44,2019-11-01,0,2019,11
44,2019-12-01,0,2019,12
44,2020-01-01,0,2020,1
44,2020-02-01,0,2020,2
44,2020-03-01,0,2020,3
44,2020-04-01,0,2020,4
44,2020-05-01,1,2020,5
44,2020-06-01,0,2020,6
44,2020-07-01,0,2020,7
44,2020-08-01,0,2020,8
44,2020-09-01,0,2020,9
44,2020-10-01,0,2020,10
44,2020-11-01,0,2020,11
44,2020-12-01,0,2020,12
44,2021-01-01,0,2021,1
44,2021-02-01,0,2021,2
44,2021-03-01,0,2021,3
44,2021-04-01,0,2021,4
44,2021-05-01,0,2021,5
44,2021-06-01,0,2021,6
44,2021-07-01,0,2021,7
44,2021-08-01,0,2021,8
44,2021-09-01,0,2021,9
44,2021-10-01,0,2021,10
44,2021-11-01,0,2021,11
44,2021-12-01,0,2021,12
44,2022-01-01,0,2022,1
44,2022-02-01,0,2022,2
44,2022-03-01,0,2022,3
44,2022-04-01,0,2022,4
44,2022-05-01,0,2022,5
44,2022-06-01,0,2022,6
44,2022-07-01,0,2022,7
44,2022-08-01,0,2022,8
44,2022-09-01,0,2022,9
44,2022-10-01,0,2022,10
44,2022-11-01,0,2022,11
44,2022-12-01,0,2022,12
44,2023-01-01,0,2023,1
44,2023-02-01,0,2023,2
44,2023-03-01,0,2023,3
44,2023-04-01,0,2023,4
44,2023-05-01,0,2023,5
44,2023-06-01,0,2023,6
44,2023-07-01,0,2023,7
44,2023-08-01,0,2023,8
44,2023-09-01,0,2023,9
44,2023-10-01,0,2023,10
44,2023-11-01,0,2023,11
44,2023-12-01,0,2023,12
44,2024-01-01,0,2024,1
44,2024-02-01,0,2024,2
44,2024-03-01,0,2024,3
44,2024-04-01,0,2024,4
44,2024-05-01,0,2024,5
44,2024-06-01,0,2024,6
44,2024-07-01,0,2024,7
44,2024-08-01,0,2024,8
44,2024-09-01,0,2024,9
44,2024-10-01,0,2024,10
44,2024-11-01,0,2024,11
44,2024-12-01,0,2024,12
44,2025-01-01,0,2025,1
44,2025-02-01,0,2025,2
44,2025-03-01,1,2025,3
44,2025-04-01,0,2025,4
44,2025-05-01,0,2025,5
44,2025-06-01,0,2025,6
44,2025-07-01,0,2025,7
44,2025-08-01,0,2025,8
45,2015-01-01,2,2015,1
45,2015-02-01,1,2015,2
45,2015-03-01,1,2015,3
45,2015-04-01,3,2015,4
45,2015-05-01,1,2015,5
45,2015-06-01,1,2015,6
45,2015-07-01,1,2015,7
45,2015-08-01,0,2015,8
45,2015-09-01,0,2015,9
45,2015-10-01,2,2015,10
45,2015-11-01,0,2015,11
45,2015-12-01,2,2015,12
45,2016-01-01,2,2016,1
45,2016-02-01,4,2016,2
45,2016-03-01,1,2016,3
45,2016-04-01,1,2016,4
45,2016-05-01,2,2016,5
45,2016-06-01,0,2016,6
45,2016-07-01,0,2016,7
45,2016-08-01,5,2016,8
45,2016-09-01,0,2016,9
45,2016-10-01,7,2016,10
45,2016-11-01,3,2016,11
45,2016-12-01,2,2016,12
45,2017-01-01,3,2017,1
45,2017-02-01,3,2017,2
45,2017-03-01,1,2017,3
45,2017-04-01,2,2017,4
45,2017-05-01,3,2017,5
45,2017-06-01,4,2017,6
45,2017-07-01,3,2017,7
45,2017-08-01,2,2017,8
45,2017-09-01,2,2017,9
45,2017-10-01,2,2017,10
45,2017-11-01,4,2017,11
45,2017-12-01,1,2017,12
45,2018-01-01,2,2018,1
45,2018-02-01,1,2018,2
45,2018-03-01,3,2018,3
45,2018-04-01,2,2018,4
45,2018-05-01,2,2018,5
45,2018-06-01,1,2018,6
45,2018-07-01,2,2018,7
45,2018-08-01,2,2018,8
45,2018-09-01,1,2018,9
45,2018-10-01,3,2018,10
45,2018-11-01,2,2018,11
45,2018-12-01,0,2018,12
45,2019-01-01,3,2019,1
45,2019-02-01,3,2019,2
45,2019-03-01,1,2019,3
45,2019-04-01,2,2019,4
45,2019-05-01,0,2019,5
45,2019-06-01,0,2019,6
45,2019-07-01,1,2019,7
45,2019-08-01,0,2019,8
45,2019-09-01,0,2019,9
45,2019-10-01,0,2019,10
45,2019-11-01,2,2019,11
45,2019-12-01,0,2019,12
45,2020-01-01,1,2020,1
45,2020-02-01,2,2020,2
45,2020-03-01,0,2020,3
45,2020-04-01,1,2020,4
45,2020-05-01,0,2020,5
45,2020-06-01,1,2020,6
45,2020-07-01,0,2020,7
45,2020-08-01,0,2020,8
45,2020-09-01,1,2020,9
45,2020-10-01,2,2020,10
45,2020-11-01,0,2020,11
45,2020-12-01,0,2020,12
45,2021-01-01,0,2021,1
45,2021-02-01,1,2021,2
45,2021-03-01,1,2021,3
45,2021-04-01,0,2021,4
45,2021-05-01,0,2021,5
45,2021-06-01,0,2021,6
45,2021-07-01,1,2021,7
45,2021-08-01,1,2021,8
45,2021-09-01,0,2021,9
45,2021-10-01,0,2021,10
45,2021-11-01,0,2021,11
45,2021-12-01,1,2021,12
45,2022-01-01,0,2022,1
45,2022-02-01,0,2022,2
45,2022-03-01,0,2022,3
45,2022-04-01,0,2022,4
45,2022-05-01,0,2022,5
45,2022-06-01,1,2022,6
45,2022-07-01,0,2022,7
45,2022-08-01,1,2022,8
45,2022-09-01,1,2022,9
45,2022-10-01,0,2022,10
45,2022-11-01,0,2022,11
45,2022-12-01,0,2022,12
45,2023-01-01,0,2023,1
45,2023-02-01,0,2023,2
45,2023-03-01,0,2023,3
45,2023-04-01,1,2023,4
45,2023-05-01,1,2023,5
45,2023-06-01,0,2023,6
45,2023-07-01,0,2023,7
45,2023-08-01,2,2023,8
45,2023-09-01,0,2023,9
45,2023-10-01,0,2023,10
45,2023-11-01,0,2023,11
45,2023-12-01,0,2023,12
45,2024-01-01,0,2024,1
45,2024-02-01,1,2024,2
45,2024-03-01,0,2024,3
45,2024-04-01,0,2024,4
45,2024-05-01,0,2024,5
45,2024-06-01,0,2024,6
45,2024-07-01,0,2024,7
45,2024-08-01,0,2024,8
45,2024-09-01,0,2024,9
45,2024-10-01,0,2024,10
45,2024-11-01,0,2024,11
45,2024-12-01,1,2024,12
45,2025-01-01,0,2025,1
45,2025-02-01,0,2025,2
45,2025-03-01,1,2025,3
45,2025-04-01,1,2025,4
45,2025-05-01,0,2025,5
45,2025-06-01,0,2025,6
45,2025-07-01,0,2025,7
45,2025-08-01,0,2025,8
46,2015-01-01,1,2015,1
46,2015-02-01,4,2015,2
46,2015-03-01,3,2015,3
46,2015-04-01,4,2015,4
46,2015-05-01,6,2015,5
46,2015-06-01,3,2015,6
46,2015-07-01,4,2015,7
46,2015-08-01,0,2015,8
46,2015-09-01,1,2015,9
46,2015-10-01,5,2015,10
46,2015-11-01,1,2015,11
46,2015-12-01,6,2015,12
46,2016-01-01,3,2016,1
46,2016-02-01,5,2016,2
46,2016-03-01,3,2016,3
46,2016-04-01,2,2016,4
46,2016-05-01,0,2016,5
46,2016-06-01,4,2016,6
46,2016-07-01,3,2016,7
46,2016-08-01,3,2016,8
46,2016-09-01,5,2016,9
46,2016-10-01,0,2016,10
46,2016-11-01,3,2016,11
46,2016-12-01,4,2016,12
46,2017-01-01,3,2017,1
46,2017-02-01,2,2017,2
46,2017-03-01,3,2017,3
46,2017-04-01,2,2017,4
46,2017-05-01,6,2017,5
46,2017-06-01,6,2017,6
46,2017-07-01,3,2017,7
46,2017-08-01,2,2017,8
46,2017-09-01,6,2017,9
46,2017-10-01,4,2017,10
46,2017-11-01,4,2017,11
46,2017-12-01,1,2017,12
46,2018-01-01,1,2018,1
46,2018-02-01,4,2018,2
46,2018-03-01,3,2018,3
46,2018-04-01,6,2018,4
46,2018-05-01,10,2018,5
46,2018-06-01,7,2018,6
46,2018-07-01,3,2018,7
46,2018-08-01,4,2018,8
46,2018-09-01,1,2018,9
46,2018-10-01,2,2018,10
46,2018-11-01,3,2018,11
46,2018-12-01,1,2018,12
46,2019-01-01,4,2019,1
46,2019-02-01,3,2019,2
46,2019-03-01,2,2019,3
46,2019-04-01,4,2019,4
46,2019-05-01,3,2019,5
46,2019-06-01,2,2019,6
46,2019-07-01,2,2019,7
46,2019-08-01,0,2019,8
46,2019-09-01,0,2019,9
46,2019-10-01,2,2019,10
46,2019-11-01,2,2019,11
46,2019-12-01,3,2019,12
46,2020-01-01,2,2020,1
46,2020-02-01,0,2020,2
46,2020-03-01,1,2020,3
46,2020-04-01,0,2020,4
46,2020-05-01,0,2020,5
46,2020-06-01,1,2020,6
46,2020-07-01,1,2020,7
46,2020-08-01,1,2020,8
46,2020-09-01,2,2020,9
46,2020-10-01,1,2020,10
46,2020-11-01,0,2020,11
46,2020-12-01,0,2020,12
46,2021-01-01,0,2021,1
46,2021-02-01,1,2021,2
46,2021-03-01,2,2021,3
46,2021-04-01,1,2021,4
46,2021-05-01,0,2021,5
46,2021-06-01,2,2021,6
46,2021-07-01,3,2021,7
46,2021-08-01,2,2021,8
46,2021-09-01,3,2021,9
46,2021-10-01,3,2021,10
46,2021-11-01,5,2021,11
46,2021-12-01,1,2021,12
46,2022-01-01,0,2022,1
46,2022-02-01,0,2022,2
46,2022-03-01,0,2022,3
46,2022-04-01,3,2022,4
46,2022-05-01,0,2022,5
46,2022-06-01,1,2022,6
46,2022-07-01,2,2022,7
46,2022-08-01,1,2022,8
46,2022-09-01,2,2022,9
46,2022-10-01,0,2022,10
46,2022-11-01,2,2022,11
46,2022-12-01,0,2022,12
46,2023-01-01,3,2023,1
46,2023-02-01,0,2023,2
46,2023-03-01,0,2023,3
46,2023-04-01,2,2023,4
46,2023-05-01,4,2023,5
46,2023-06-01,2,2023,6
46,2023-07-01,2,2023,7
46,2023-08-01,1,2023,8
46,2023-09-01,2,2023,9
46,2023-10-01,0,2023,10
46,2023-11-01,2,2023,11
46,2023-12-01,3,2023,12
46,2024-01-01,2,2024,1
46,2024-02-01,0,2024,2
46,2024-03-01,1,2024,3
46,2024-04-01,0,2024,4
46,2024-05-01,2,2024,5
46,2024-06-01,1,2024,6
46,2024-07-01,1,2024,7
46,2024-08-01,2,2024,8
46,2024-09-01,1,2024,9
46,2024-10-01,0,2024,10
46,2024-11-01,0,2024,11
46,2024-12-01,1,2024,12
46,2025-01-01,2,2025,1
46,2025-02-01,0,2025,2
46,2025-03-01,0,2025,3
46,2025-04-01,4,2025,4
46,2025-05-01,1,2025,5
46,2025-06-01,0,2025,6
46,2025-07-01,0,2025,7
46,2025-08-01,0,2025,8
47,2015-01-01,2,2015,1
47,2015-02-01,4,2015,2
47,2015-03-01,5,2015,3
47,2015-04-01,2,2015,4
47,2015-05-01,12,2015,5
47,2015-06-01,5,2015,6
47,2015-07-01,11,2015,7
47,2015-08-01,5,2015,8
47,2015-09-01,2,2015,9
47,2015-10-01,4,2015,10
47,2015-11-01,8,2015,11
47,2015-12-01,3,2015,12
47,2016-01-01,6,2016,1
47,2016-02-01,9,2016,2
47,2016-03-01,2,2016,3
47,2016-04-01,10,2016,4
47,2016-05-01,7,2016,5
47,2016-06-01,7,2016,6
47,2016-07-01,6,2016,7
47,2016-08-01,4,2016,8
47,2016-09-01,4,2016,9
47,2016-10-01,13,2016,10
47,2016-11-01,24,2016,11
47,2016-12-01,10,2016,12
47,2017-01-01,7,2017,1
47,2017-02-01,16,2017,2
47,2017-03-01,7,2017,3
47,2017-04-01,14,2017,4
47,2017-05-01,16,2017,5
47,2017-06-01,16,2017,6
47,2017-07-01,12,2017,7
47,2017-08-01,13,2017,8
47,2017-09-01,14,2017,9
47,2017-10-01,8,2017,10
47,2017-11-01,6,2017,11
47,2017-12-01,3,2017,12
47,2018-01-01,5,2018,1
47,2018-02-01,12,2018,2
47,2018-03-01,10,2018,3
47,2018-04-01,10,2018,4
47,2018-05-01,10,2018,5
47,2018-06-01,12,2018,6
47,2018-07-01,4,2018,7
47,2018-08-01,9,2018,8
